    ,predict            ,ground_truth
131 ,33.02503204345703  ,33.29999923706055
132 ,32.8564567565918   ,33.400001525878906
133 ,33.00535583496094  ,33.5
134 ,33.083187103271484 ,33.400001525878906
135 ,32.946563720703125 ,33.400001525878906
136 ,32.9447021484375   ,33.29999923706055
137 ,32.88078689575195  ,33.20000076293945
138 ,32.782344818115234 ,33.20000076293945
139 ,32.82330322265625  ,33.29999923706055
140 ,32.89377212524414  ,33.20000076293945
141 ,32.80958938598633  ,33.20000076293945
142 ,32.817344665527344 ,33.20000076293945
143 ,32.83326721191406  ,33.20000076293945
144 ,32.799129486083984 ,33.10000228881836
145 ,32.702491760253906 ,33.10000228881836
146 ,32.74034118652344  ,33.10000228881836
147 ,32.750579833984375 ,33.10000228881836
148 ,32.72085952758789  ,33.10000228881836
149 ,32.764854431152344 ,33.10000228881836
150 ,32.70345687866211  ,33.10000228881836
151 ,32.75981521606445  ,33.10000228881836
152 ,32.68995666503906  ,33.10000228881836
153 ,32.75416564941406  ,33.0
154 ,32.65571212768555  ,32.900001525878906
155 ,32.57035446166992  ,32.70000076293945
156 ,32.42090606689453  ,32.60000228881836
157 ,32.353370666503906 ,32.400001525878906
158 ,32.169227600097656 ,32.400001525878906
159 ,32.217620849609375 ,32.29999923706055
160 ,32.04877471923828  ,32.5
